"employee_id","directorate","role","grade","tgv_name","tv_name","baseline_score","user_score","tv_match_rate"
EMP101741,Technology,HRBP,IV,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,109,100.93
EMP101742,HR & Corp Affairs,Data Analyst,III,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,132,125.71
EMP101743,Commercial,Data Analyst,IV,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,93,84.55
EMP101744,Commercial,Data Analyst,III,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,115,107.48
EMP101745,Technology,Data Analyst,IV,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,118,112.38
EMP101746,HR & Corp Affairs,Data Analyst,IV,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,118,111.32
EMP101747,Technology,Finance Officer,IV,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,109,106.86
EMP101748,Commercial,Finance Officer,III,"Social Orientation, Collaboration, Conscientiousness, Reliability",Influencer-Conscientious,104.0,133,127.88
EMP101749,HR & Corp Affairs,HRBP,III,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,85,74.56
EMP101750,HR & Corp Affairs,HRBP,IV,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,109,102.83
EMP101751,HR & Corp Affairs,HRBP,IV,"Social Orientation, Collaboration, Conscientiousness, Reliability",Influencer-Conscientious,104.0,109,104.81
EMP101752,Commercial,Brand Executive,V,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,132,125.71
EMP101753,HR & Corp Affairs,Brand Executive,IV,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,109,93.97
EMP101754,Technology,Sales Supervisor,V,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,114,100.0
EMP101755,Technology,Data Analyst,IV,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,110,100.92
EMP101756,Commercial,Data Analyst,III,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,132,129.41
EMP101757,Technology,Finance Officer,V,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,89,80.91
EMP101758,HR & Corp Affairs,Data Analyst,IV,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,106,103.92
EMP101759,Technology,Finance Officer,IV,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,109,93.97
EMP101760,Technology,HRBP,III,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,95,90.48
EMP101761,HR & Corp Affairs,Brand Executive,III,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,111,108.82
EMP101762,HR & Corp Affairs,Brand Executive,IV,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,129,120.56
EMP101763,Technology,Sales Supervisor,V,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,92,85.98
EMP101764,Commercial,Finance Officer,III,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,133,114.66
EMP101765,Commercial,Supply Planner,V,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,109,100.93
EMP101766,HR & Corp Affairs,Sales Supervisor,IV,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,88,75.86
EMP101767,Commercial,Finance Officer,III,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,98,89.91
EMP101768,HR & Corp Affairs,Finance Officer,IV,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,87,82.86
EMP101769,HR & Corp Affairs,Supply Planner,III,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,109,103.81
EMP101770,Technology,Finance Officer,III,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,109,100.0
EMP101771,Commercial,HRBP,IV,"Social Orientation, Collaboration, Leadership, Influence",Influencer-Dominant,110.0,111,100.91
EMP101772,HR & Corp Affairs,Supply Planner,V,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,109,101.87
EMP101773,Technology,HRBP,V,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,109,103.81
EMP101774,HR & Corp Affairs,Supply Planner,III,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,109,103.81
EMP101775,Commercial,Supply Planner,III,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,89,84.76
EMP101776,HR & Corp Affairs,Brand Executive,IV,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,109,93.97
EMP101777,Commercial,Sales Supervisor,III,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,109,102.83
EMP101778,Technology,HRBP,V,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,96,91.43
EMP101779,Technology,HRBP,IV,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,121,113.08
EMP101780,Technology,Finance Officer,IV,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,96,88.89
EMP101781,Technology,Finance Officer,V,"Social Orientation, Collaboration, Leadership, Influence",Influencer-Dominant,110.0,127,115.45
EMP101782,HR & Corp Affairs,Sales Supervisor,IV,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,95,90.48
EMP101783,Commercial,HRBP,IV,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,132,122.22
EMP101784,Commercial,Sales Supervisor,IV,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,88,83.81
EMP101785,HR & Corp Affairs,Supply Planner,IV,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,120,109.09
EMP101786,Commercial,Data Analyst,V,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,109,95.61
EMP101787,Technology,Finance Officer,IV,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,135,125.0
EMP101788,HR & Corp Affairs,Brand Executive,V,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,120,117.65
EMP101789,HR & Corp Affairs,Finance Officer,IV,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,127,116.51
EMP101790,Technology,Supply Planner,IV,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,109,100.0
EMP101791,Commercial,Sales Supervisor,V,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,97,92.38
EMP101792,HR & Corp Affairs,Finance Officer,V,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,140,129.63
EMP101793,Commercial,Data Analyst,IV,"Social Orientation, Collaboration, Conscientiousness, Reliability",Influencer-Conscientious,104.0,130,125.0
EMP101794,Commercial,Brand Executive,III,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,138,118.97
EMP101795,HR & Corp Affairs,Data Analyst,V,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,109,99.09
EMP101796,HR & Corp Affairs,HRBP,III,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,105,102.94
EMP101797,Commercial,Brand Executive,IV,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,101,87.07
EMP101798,HR & Corp Affairs,Brand Executive,V,"Social Orientation, Collaboration, Conscientiousness, Reliability",Influencer-Conscientious,104.0,139,133.65
EMP101799,Commercial,Supply Planner,III,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,109,101.87
EMP101800,HR & Corp Affairs,HRBP,III,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,116,108.41
EMP101801,HR & Corp Affairs,Data Analyst,IV,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,109,101.87
EMP101802,Commercial,HRBP,III,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,98,96.08
EMP101803,HR & Corp Affairs,Brand Executive,III,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,81,74.31
EMP101804,HR & Corp Affairs,HRBP,IV,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,107,98.17
EMP101805,Technology,Data Analyst,V,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,122,116.19
EMP101806,HR & Corp Affairs,HRBP,V,"Social Orientation, Collaboration, Conscientiousness, Reliability",Influencer-Conscientious,104.0,123,118.27
EMP101807,Commercial,Sales Supervisor,III,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,136,129.52
EMP101808,Commercial,Supply Planner,IV,"Social Orientation, Collaboration, Leadership, Influence",Influencer-Dominant,110.0,80,72.73
EMP101809,Commercial,HRBP,V,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,108,105.88
EMP101810,Technology,Sales Supervisor,III,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,132,125.71
EMP101811,Commercial,HRBP,V,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,109,103.81
EMP101812,Technology,Finance Officer,III,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,106,100.95
EMP101813,HR & Corp Affairs,Finance Officer,III,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,104,89.66
EMP101814,Technology,Finance Officer,V,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,102,94.44
EMP101815,Commercial,Brand Executive,IV,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,135,123.85
EMP101816,Technology,Brand Executive,III,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,89,87.25
EMP101817,Technology,Data Analyst,IV,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,132,121.1
EMP101818,HR & Corp Affairs,Data Analyst,III,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,122,119.61
EMP101819,HR & Corp Affairs,Brand Executive,V,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,140,127.27
EMP101820,Commercial,Sales Supervisor,IV,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,113,99.12
EMP101821,Commercial,Data Analyst,V,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,106,92.98
EMP101822,Technology,Data Analyst,III,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,93,85.32
EMP101823,Commercial,Sales Supervisor,V,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,86,81.9
EMP101824,Technology,HRBP,III,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,109,103.81
EMP101825,Technology,Sales Supervisor,V,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,109,99.09
EMP101826,HR & Corp Affairs,Sales Supervisor,III,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,91,84.26
EMP101827,HR & Corp Affairs,Brand Executive,V,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,81,79.41
EMP101828,HR & Corp Affairs,Sales Supervisor,V,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,109,100.93
EMP101829,Technology,Brand Executive,V,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,89,83.18
EMP101830,Technology,Sales Supervisor,IV,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,80,74.77
EMP101831,Commercial,Sales Supervisor,III,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,107,100.94
EMP101832,HR & Corp Affairs,Brand Executive,IV,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,123,106.03
EMP101833,Technology,Data Analyst,IV,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,140,128.44
EMP101834,Commercial,Supply Planner,III,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,85,77.27
EMP101835,Technology,Supply Planner,V,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,121,115.24
EMP101836,Technology,Supply Planner,V,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,106,100.95
EMP101837,HR & Corp Affairs,Brand Executive,III,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,137,125.69
EMP101838,Technology,HRBP,V,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,109,103.81
EMP101839,HR & Corp Affairs,Finance Officer,IV,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,117,111.43
EMP101840,Commercial,Sales Supervisor,III,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,123,107.89
EMP101841,HR & Corp Affairs,Data Analyst,III,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,113,107.62
EMP101842,HR & Corp Affairs,Finance Officer,IV,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,109,106.86
EMP101843,Technology,Data Analyst,III,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,97,89.81
EMP101844,Technology,Brand Executive,V,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,109,100.0
EMP101845,Commercial,Finance Officer,V,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,114,104.59
EMP101846,Technology,HRBP,III,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,88,82.24
EMP101847,Commercial,Brand Executive,IV,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,109,100.93
EMP101848,HR & Corp Affairs,Supply Planner,IV,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,138,126.61
EMP101849,HR & Corp Affairs,Finance Officer,IV,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,95,81.9
EMP101850,Technology,Sales Supervisor,V,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,123,117.14
EMP101851,HR & Corp Affairs,Sales Supervisor,IV,"Social Orientation, Collaboration, Leadership, Influence",Influencer-Dominant,110.0,109,99.09
EMP101852,Commercial,HRBP,IV,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,135,132.35
EMP101853,HR & Corp Affairs,Brand Executive,V,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,109,103.81
EMP101854,Technology,Brand Executive,III,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,93,88.57
EMP101855,Commercial,Data Analyst,V,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,116,110.48
EMP101856,HR & Corp Affairs,Sales Supervisor,IV,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,124,113.76
EMP101857,Technology,HRBP,V,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,88,80.73
EMP101858,Commercial,Supply Planner,V,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,127,118.69
